name,inspection_result,inspection_closed_business,violation_type,violation_points
21 ACRES MARKET,Unsatisfactory,FALSE,RED,5
21 ACRES MARKET,Satisfactory,FALSE,,0
21 ACRES MARKET,Complete,FALSE,,0
21 ACRES MARKET,Complete,FALSE,,0
21 ACRES MARKET,Satisfactory,FALSE,,0
21 ACRES MARKET,Satisfactory,FALSE,,0
21 ACRES MARKET,Unsatisfactory,FALSE,BLUE,5
21 ACRES MARKET,Unsatisfactory,FALSE,RED,10
21 ACRES MARKET,Unsatisfactory,FALSE,RED,25
21 ACRES MARKET,Unsatisfactory,FALSE,RED,10
21 ACRES MARKET,Unsatisfactory,FALSE,RED,5
21 ACRES MARKET,Satisfactory,FALSE,BLUE,5
21 ACRES MARKET,Satisfactory,FALSE,,0
21 ACRES MARKET,Satisfactory,FALSE,,0
2120,Satisfactory,FALSE,,0
2120,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,3
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Satisfactory,FALSE,,0
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Satisfactory,FALSE,,0
212TH CHEVRON,Satisfactory,FALSE,BLUE,5
212TH CHEVRON,Satisfactory,FALSE,BLUE,5
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Satisfactory,FALSE,,0
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,RED,25
212TH CHEVRON,Unsatisfactory,FALSE,RED,25
212TH CHEVRON,Unsatisfactory,FALSE,RED,30
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,RED,15
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,RED,30
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,RED,5
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,RED,5
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,2
212TH CHEVRON,Unsatisfactory,FALSE,RED,25
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Satisfactory,FALSE,BLUE,5
212TH CHEVRON,Satisfactory,FALSE,,0
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Satisfactory,FALSE,BLUE,5
212TH CHEVRON,Satisfactory,FALSE,RED,10
212TH CHEVRON,Satisfactory,FALSE,,0
212TH CHEVRON,Satisfactory,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,BLUE,5
212TH CHEVRON,Unsatisfactory,FALSE,RED,10
212TH CHEVRON,Unsatisfactory,FALSE,RED,5
212TH CHEVRON,Satisfactory,FALSE,,0
212TH CHEVRON,Complete,FALSE,,0
212TH CHEVRON,Unsatisfactory,FALSE,RED,5
23RD & CHERRY FELLOWSHIP HALL,Unsatisfactory,FALSE,,0
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,BLUE,5
23RD & CHERRY FELLOWSHIP HALL,Unsatisfactory,FALSE,RED,5
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,BLUE,3
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,BLUE,3
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,,0
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,BLUE,5
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,,0
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,BLUE,5
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,BLUE,5
23RD & CHERRY FELLOWSHIP HALL,Unsatisfactory,FALSE,BLUE,5
23RD & CHERRY FELLOWSHIP HALL,Unsatisfactory,FALSE,RED,5
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,,0
23RD & CHERRY FELLOWSHIP HALL,Unsatisfactory,FALSE,RED,5
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,,0
23RD & CHERRY FELLOWSHIP HALL,Complete,FALSE,,0
23RD & CHERRY FELLOWSHIP HALL,Satisfactory,FALSE,,0
24/7 CONVENIENCE STORE,Satisfactory,FALSE,,0
24/7 CONVENIENCE STORE,Unsatisfactory,FALSE,RED,10
24/7 CONVENIENCE STORE,Unsatisfactory,FALSE,RED,10
2C THAIBISTRO & SPIRITS,Complete,FALSE,,0
2C THAIBISTRO & SPIRITS,Unsatisfactory,FALSE,BLUE,5
2C THAIBISTRO & SPIRITS,Unsatisfactory,FALSE,RED,5
2C THAIBISTRO & SPIRITS,Unsatisfactory,FALSE,RED,15
2C THAIBISTRO & SPIRITS,Unsatisfactory,FALSE,RED,5
2C THAIBISTRO & SPIRITS,Satisfactory,FALSE,BLUE,5
2C THAIBISTRO & SPIRITS,Satisfactory,FALSE,,0
2C THAIBISTRO & SPIRITS,Satisfactory,FALSE,,0
2C THAIBISTRO & SPIRITS,Complete,FALSE,,0
2C THAIBISTRO & SPIRITS,Satisfactory,FALSE,BLUE,5
2C THAIBISTRO & SPIRITS,Unsatisfactory,FALSE,RED,5
2C THAIBISTRO & SPIRITS,Satisfactory,FALSE,BLUE,5
2C THAIBISTRO & SPIRITS,Complete,FALSE,,0
2ND AVE GROCERY,Satisfactory,FALSE,,0
3 B'S BURGER BAR AND GRILL,Unsatisfactory,FALSE,BLUE,5
3 B'S BURGER BAR AND GRILL,Unsatisfactory,FALSE,BLUE,5
3 B'S BURGER BAR AND GRILL,Unsatisfactory,FALSE,RED,5
3 B'S BURGER BAR AND GRILL,Satisfactory,FALSE,BLUE,5
3 LITTLE SISTERS FILIPINO DELI,Satisfactory,FALSE,,0
3 LITTLE SISTERS FILIPINO DELI,Satisfactory,FALSE,,0
3 T'S & MORE,Complete,FALSE,,0
3 T'S & MORE,Satisfactory,FALSE,BLUE,5
3 T'S & MORE,Satisfactory,FALSE,BLUE,5
3 T'S & MORE,Unsatisfactory,FALSE,BLUE,5
3 T'S & MORE,Unsatisfactory,FALSE,BLUE,5
3 T'S & MORE,Unsatisfactory,FALSE,RED,15
3 T'S & MORE,Complete,FALSE,,0
312 PIZZA COMPANY,Satisfactory,FALSE,,0
312 PIZZA COMPANY,Satisfactory,FALSE,,0
312 PIZZA COMPANY,Satisfactory,FALSE,,0
314 PIE,Satisfactory,FALSE,,0
314 PIE,Unsatisfactory,FALSE,BLUE,5
314 PIE,Unsatisfactory,FALSE,RED,10
314 PIE,Unsatisfactory,FALSE,RED,15
314 PIE,Satisfactory,FALSE,,0
314 PIE,Satisfactory,FALSE,,0
314 PIE,Satisfactory,FALSE,,0
314 PIE,Unsatisfactory,FALSE,RED,5
314 PIE,Complete,FALSE,,0
"3156, LLC",Satisfactory,FALSE,,0
"3156, LLC",Unsatisfactory,FALSE,RED,10
"3156, LLC",Unsatisfactory,FALSE,RED,25
"3156, LLC",Satisfactory,FALSE,BLUE,3
"3156, LLC",Satisfactory,FALSE,BLUE,5
"3156, LLC",Satisfactory,FALSE,BLUE,5
"3156, LLC",Satisfactory,FALSE,BLUE,3
"3156, LLC",Satisfactory,FALSE,,0
36 STONE,Satisfactory,FALSE,,0
36 STONE,Satisfactory,FALSE,,0
36 STONE,Complete,FALSE,,0
36 STONE,Satisfactory,FALSE,,0
36 STONE,Satisfactory,FALSE,BLUE,5
36 STONE,Unsatisfactory,FALSE,RED,5
36 STONE,Unsatisfactory,FALSE,RED,10
36 STONE,Unsatisfactory,FALSE,RED,5
36 STONE,Satisfactory,FALSE,,0
3RD AVE CAFE,Unsatisfactory,FALSE,RED,10
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Unsatisfactory,FALSE,RED,5
3RD AVE CAFE,Satisfactory,FALSE,BLUE,5
3RD AVE CAFE,Satisfactory,FALSE,BLUE,5
3RD AVE CAFE,Satisfactory,FALSE,BLUE,5
3RD AVE CAFE,Unsatisfactory,FALSE,RED,5
3RD AVE CAFE,Unsatisfactory,FALSE,BLUE,5
3RD AVE CAFE,Unsatisfactory,FALSE,BLUE,5
3RD AVE CAFE,Unsatisfactory,FALSE,BLUE,5
3RD AVE CAFE,Unsatisfactory,FALSE,RED,25
3RD AVE CAFE,Unsatisfactory,FALSE,BLUE,3
3RD AVE CAFE,Unsatisfactory,FALSE,BLUE,5
3RD AVE CAFE,Unsatisfactory,FALSE,RED,5
3RD AVE CAFE,Unsatisfactory,FALSE,RED,5
3RD AVE CAFE,Satisfactory,FALSE,BLUE,2
3RD AVE CAFE,Satisfactory,FALSE,BLUE,5
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Unsatisfactory,FALSE,RED,10
3RD AVE CAFE,Satisfactory,FALSE,BLUE,3
3RD AVE CAFE,Satisfactory,FALSE,BLUE,5
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Unsatisfactory,FALSE,RED,10
3RD AVE CAFE,Unsatisfactory,FALSE,RED,5
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Unsatisfactory,FALSE,RED,5
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Unsatisfactory,FALSE,BLUE,5
3RD AVE CAFE,Unsatisfactory,FALSE,RED,5
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,,0
3RD AVE CAFE,Complete,FALSE,,0
3RD AVE CAFE,Satisfactory,FALSE,BLUE,5
3T'S COFFEE,Satisfactory,FALSE,BLUE,5
3T'S COFFEE,Satisfactory,FALSE,BLUE,5
4 POINTS SHERATON BISTRO KITCHEN,Satisfactory,FALSE,,0
4 POINTS SHERATON BISTRO KITCHEN,Unsatisfactory,FALSE,RED,25
4 POINTS SHERATON BISTRO KITCHEN,Unsatisfactory,FALSE,RED,5
4 POINTS SHERATON BISTRO KITCHEN,Satisfactory,FALSE,,0
4 POINTS SHERATON BISTRO KITCHEN,Satisfactory,FALSE,BLUE,5
4 POINTS SHERATON BISTRO KITCHEN,Complete,FALSE,,0
4 POINTS SHERATON BISTRO KITCHEN,Satisfactory,FALSE,BLUE,5
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Unsatisfactory,FALSE,RED,5
405 EXPRESS MINI MARKET,Unsatisfactory,FALSE,RED,10
405 EXPRESS MINI MARKET,Unsatisfactory,FALSE,BLUE,2
405 EXPRESS MINI MARKET,Unsatisfactory,FALSE,RED,5
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
405 EXPRESS MINI MARKET,Satisfactory,FALSE,,0
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,BLUE,3
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,BLUE,5
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,RED,5
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,RED,5
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,RED,5
45 STOP-N-GO & SUSHI DELI,Complete,FALSE,,0
45 STOP-N-GO & SUSHI DELI,Satisfactory,FALSE,BLUE,5
45 STOP-N-GO & SUSHI DELI,Satisfactory,FALSE,BLUE,5
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,RED,25
45 STOP-N-GO & SUSHI DELI,Complete,FALSE,,0
45 STOP-N-GO & SUSHI DELI,Complete,FALSE,,0
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,RED,5
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,RED,25
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,BLUE,5
45 STOP-N-GO & SUSHI DELI,Unsatisfactory,FALSE,RED,5
45 STOP-N-GO & SUSHI DELI,Satisfactory,FALSE,,0
45TH POKE BAR,Unsatisfactory,FALSE,RED,10
4649 RESTAURANT,Satisfactory,FALSE,BLUE,5
4649 RESTAURANT,Unsatisfactory,FALSE,RED,5
4649 RESTAURANT,Complete,FALSE,,0
4649 RESTAURANT,Satisfactory,FALSE,BLUE,5
4649 RESTAURANT,Satisfactory,FALSE,,0
4649 RESTAURANT,Complete,FALSE,,0
4649 RESTAURANT,Complete,FALSE,,0
4649 RESTAURANT,Satisfactory,FALSE,,0
4649 RESTAURANT,Complete,FALSE,,0
4649 RESTAURANT,Unsatisfactory,FALSE,BLUE,3
4649 RESTAURANT,Unsatisfactory,FALSE,BLUE,3
4649 RESTAURANT,Unsatisfactory,FALSE,RED,25
4649 RESTAURANT,Unsatisfactory,FALSE,RED,25
4649 RESTAURANT,Unsatisfactory,FALSE,RED,10
4649 RESTAURANT,Complete,FALSE,,0
4649 RESTAURANT,Unsatisfactory,FALSE,BLUE,5
4649 RESTAURANT,Unsatisfactory,FALSE,BLUE,3
4649 RESTAURANT,Unsatisfactory,FALSE,RED,5
4649 RESTAURANT,Unsatisfactory,FALSE,RED,5
4649 RESTAURANT,Unsatisfactory,FALSE,RED,25
4649 RESTAURANT,Unsatisfactory,FALSE,BLUE,3
4649 RESTAURANT,Unsatisfactory,FALSE,BLUE,5
4649 RESTAURANT,Unsatisfactory,FALSE,RED,25
4649 RESTAURANT,Unsatisfactory,FALSE,RED,5
4649 RESTAURANT,Satisfactory,FALSE,BLUE,2
4649 RESTAURANT,Unsatisfactory,FALSE,RED,30
4649 RESTAURANT,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,25
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,10
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,25
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,10
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,10
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Unsatisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Unsatisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,5
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Unsatisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,15
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,10
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,3
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Satisfactory,FALSE,,0
4TH AVENUE CAFE,Complete,FALSE,,0
4TH AVENUE CAFE,Unsatisfactory,FALSE,BLUE,5
4TH AVENUE CAFE,Unsatisfactory,FALSE,RED,10
4TH AVENUE CAFE,Satisfactory,FALSE,BLUE,5
5 GUYS SEATTLE BURGERS,Unsatisfactory,FALSE,RED,10
5 GUYS SEATTLE BURGERS,Complete,FALSE,,0
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,,0
5 GUYS SEATTLE BURGERS,Unsatisfactory,FALSE,RED,5
5 GUYS SEATTLE BURGERS,Unsatisfactory,FALSE,RED,5
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,,0
5 GUYS SEATTLE BURGERS,Complete,FALSE,,0
5 GUYS SEATTLE BURGERS,Unsatisfactory,FALSE,RED,25
5 GUYS SEATTLE BURGERS,Complete,FALSE,,0
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,RED,5
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,RED,5
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,,0
5 GUYS SEATTLE BURGERS,Complete,FALSE,,0
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,,0
5 GUYS SEATTLE BURGERS,Complete,FALSE,,0
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,,0
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,,0
5 GUYS SEATTLE BURGERS,Complete,FALSE,,0
5 GUYS SEATTLE BURGERS,Satisfactory,FALSE,,0
5 HERMANOS MEXICAN RESTAURANT,Unsatisfactory,FALSE,BLUE,5
5 HERMANOS MEXICAN RESTAURANT,Unsatisfactory,FALSE,RED,5
5 HERMANOS MEXICAN RESTAURANT,Satisfactory,FALSE,BLUE,5
5 HERMANOS MEXICAN RESTAURANT,Complete,FALSE,,0
5 HERMANOS MEXICAN RESTAURANT,Unsatisfactory,FALSE,BLUE,3
5 HERMANOS MEXICAN RESTAURANT,Unsatisfactory,FALSE,RED,10
5 STONES COFFEE CO,Satisfactory,FALSE,,0
5 STONES COFFEE CO,Satisfactory,FALSE,,0
505 DIMPLES GIFT & SUNDRIES,Satisfactory,FALSE,,0
505 DIMPLES GIFT & SUNDRIES,Satisfactory,FALSE,,0
505 DIMPLES GIFT & SUNDRIES,Satisfactory,FALSE,,0
505 DIMPLES GIFT & SUNDRIES,Satisfactory,FALSE,,0
505 DIMPLES GIFT & SUNDRIES,Satisfactory,FALSE,,0
520 BAR & GRILL,Satisfactory,FALSE,,0
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Unsatisfactory,FALSE,BLUE,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,BLUE,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Complete,FALSE,,0
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Satisfactory,FALSE,BLUE,3
520 BAR & GRILL,Satisfactory,FALSE,,0
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,BLUE,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Complete,FALSE,,0
520 BAR & GRILL,Unsatisfactory,FALSE,BLUE,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Satisfactory,FALSE,,0
520 BAR & GRILL,Unsatisfactory,FALSE,BLUE,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Complete,FALSE,,0
520 BAR & GRILL,Satisfactory,FALSE,,0
520 BAR & GRILL,Satisfactory,FALSE,,0
520 BAR & GRILL,Unsatisfactory,FALSE,BLUE,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,25
520 BAR & GRILL,Unsatisfactory,FALSE,RED,10
520 BAR & GRILL,Complete,FALSE,,0
520 BAR & GRILL,Satisfactory,FALSE,BLUE,3
520 BAR & GRILL,Complete,FALSE,,0
520 BAR & GRILL,Satisfactory,FALSE,,0
520 BAR & GRILL,Satisfactory,FALSE,,0
520 BAR & GRILL,Complete,FALSE,,0
520 BAR & GRILL,Unsatisfactory,FALSE,BLUE,5
520 BAR & GRILL,Unsatisfactory,FALSE,RED,5
56TH STREET MARKET,Satisfactory,FALSE,,0
56TH STREET MARKET,Satisfactory,FALSE,,0
56TH STREET MARKET,Satisfactory,FALSE,,0
56TH STREET MARKET,Satisfactory,FALSE,,0
56TH STREET MARKET,Satisfactory,FALSE,,0
56TH STREET MARKET,Satisfactory,FALSE,BLUE,5
56TH STREET MARKET,Unsatisfactory,FALSE,RED,10
56TH STREET MARKET,Satisfactory,FALSE,,0
56TH STREET MARKET,Satisfactory,FALSE,,0
56TH STREET MARKET,Satisfactory,FALSE,,0
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,RED,10
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,2
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,RED,25
64TH ST.  BISTRO,Satisfactory,FALSE,BLUE,3
64TH ST.  BISTRO,Satisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Satisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,BLUE,5
64TH ST.  BISTRO,Unsatisfactory,FALSE,RED,10
64TH ST.  BISTRO,Unsatisfactory,FALSE,RED,10
663 BISTRO,Complete,FALSE,,0
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,RED,10
663 BISTRO,Unsatisfactory,FALSE,RED,25
663 BISTRO,Satisfactory,FALSE,,0
663 BISTRO,Complete,FALSE,,0
663 BISTRO,Unsatisfactory,FALSE,RED,5
663 BISTRO,Satisfactory,FALSE,,0
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,RED,25
663 BISTRO,Unsatisfactory,FALSE,RED,25
663 BISTRO,Unsatisfactory,FALSE,RED,10
663 BISTRO,Complete,FALSE,,0
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,RED,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,RED,5
663 BISTRO,Unsatisfactory,FALSE,RED,5
663 BISTRO,Unsatisfactory,FALSE,RED,10
663 BISTRO,Satisfactory,FALSE,BLUE,3
663 BISTRO,Unsatisfactory,TRUE,BLUE,5
663 BISTRO,Unsatisfactory,TRUE,BLUE,5
663 BISTRO,Unsatisfactory,TRUE,BLUE,2
663 BISTRO,Unsatisfactory,TRUE,RED,25
663 BISTRO,Unsatisfactory,TRUE,RED,10
663 BISTRO,Unsatisfactory,TRUE,RED,25
663 BISTRO,Unsatisfactory,TRUE,RED,10
663 BISTRO,Unsatisfactory,TRUE,RED,25
663 BISTRO,Unsatisfactory,TRUE,RED,10
663 BISTRO,Unsatisfactory,TRUE,RED,5
663 BISTRO,Unsatisfactory,TRUE,RED,25
663 BISTRO,Unsatisfactory,TRUE,RED,10
663 BISTRO,Unsatisfactory,TRUE,RED,25
663 BISTRO,Unsatisfactory,TRUE,RED,25
663 BISTRO,Unsatisfactory,TRUE,RED,10
663 BISTRO,Unsatisfactory,TRUE,RED,5
663 BISTRO,Complete,FALSE,,0
663 BISTRO,Satisfactory,FALSE,BLUE,2
663 BISTRO,Satisfactory,FALSE,BLUE,5
663 BISTRO,Satisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
663 BISTRO,Unsatisfactory,FALSE,RED,5
663 BISTRO,Unsatisfactory,FALSE,RED,25
663 BISTRO,Unsatisfactory,FALSE,RED,25
663 BISTRO,Unsatisfactory,FALSE,RED,25
663 BISTRO,Unsatisfactory,FALSE,RED,10
663 BISTRO,Unsatisfactory,FALSE,BLUE,5
